carpark_id,area,address,x_coordinate,y_coordinate,latitude,longitude,total_lots,agency,dataset
W588,WOODLANDS,BLK 588A WOODLANDS DRIVE 16,23701.8273,45550.4272,1.4282160492988094,103.79469552060185,358.0,HDB,hdb
W59,WOODLANDS,BLK 897D WOODLANDS DRIVE 50,23693.3134,46446.5191,1.4363199769299182,103.79461887935128,434.0,HDB,hdb
W5M,WOODLANDS,BLK 13A MARSILING LANE,21927.7465,47034.7509,1.44163940382,103.77875344943092,203.0,HDB,hdb
W6,WOODLANDS,BLK 15/16 MARSILING LANE,21838.7773,47085.957,1.4421024735721912,103.77795396332391,57.0,HDB,hdb
W61,WOODLANDS,BLK 358A WOODLANDS AVENUE 5,22505.7065,46103.3973,1.433216701818879,103.78394716416366,1209.0,HDB,hdb
W64,WOODLANDS,BLK 605A WOODLANDS DRIVE 42,23969.4738,46630.5468,1.4379842973747647,103.79710041815831,352.0,HDB,hdb
W65,WOODLANDS,BLK 701A WOODLANDS DRIVE 40,23844.7328,46979.1172,1.441136622845911,103.79597944897536,360.0,HDB,hdb
W66,WOODLANDS,BLK 709A WOODLANDS DRIVE 70,24069.321,46974.6261,1.4410960393771695,103.79799759340607,340.0,HDB,hdb
W67,WOODLANDS,BLK 714A WOODLANDS DRIVE 70,24188.1546,47019.5375,1.4415022181337374,103.79906542301565,246.0,HDB,hdb
W676,WOODLANDS,BLK 676 WOODLANDS DRIVE 71,24373.674,46827.139,1.4397622607819605,103.80073252063535,206.0,HDB,hdb
W68,WOODLANDS,BLK 718A WOODLANDS AVENUE 6,24350.2675,47010.7245,1.4414225381608077,103.80052216679397,300.0,HDB,hdb
W69,WOODLANDS,BLK 721A WOODLANDS AVENUE 6,24270.2765,47376.2034,1.4447277856226999,103.79980332120414,495.0,HDB,hdb
W691,WOODLANDS,BLK 691 WOODLANDS DRIVE 73,24983.383,46920.8143,1.4406094983398554,103.80621133713244,333.0,HDB,hdb
W693,WOODLANDS,BLK 693 WOODLANDS AVENUE 6,24703.9448,46642.49,1.4380924031427191,103.80370034550462,322.0,HDB,hdb
W694,WOODLANDS,BLK 694 WOODLANDS DRIVE 62,24850.6084,46636.9442,1.4380422657769674,103.80501825981985,313.0,HDB,hdb
W7,WOODLANDS,BLK 17/21 MARSILING LANE,21800.3125,47200.2539,1.4431361242898713,103.77760829441715,128.0,HDB,hdb
W70,WOODLANDS,BLK 739A WOODLANDS CIRCLE,23937.0706,47352.2621,1.444511222792553,103.79680914025207,298.0,HDB,hdb
W71,WOODLANDS,BLK 728A WOODLANDS CIRCLE,24179.5955,47205.7795,1.4431865217487996,103.79898848589738,377.0,HDB,hdb
W717,WOODLANDS,BLK 717C WOODLANDS DRIVE 70,24141.7435,46956.0986,1.4409284934822943,103.79864838266604,114.0,HDB,hdb
W72,WOODLANDS,BLK 792A WOODLANDS AVENUE 6,24505.386,47143.788,1.4426259357840838,103.80191604139247,524.0,HDB,hdb
W73,WOODLANDS,BLK 796A WOODLANDS DRIVE 72,24711.6693,47219.5233,1.4433108832613721,103.80376969030848,440.0,HDB,hdb
W74,WOODLANDS,BLK 737A WOODLANDS CIRCLE,23886.366,47208.9992,1.443215597970158,103.79635353028391,381.0,HDB,hdb
W75,WOODLANDS,BLK 747A WOODLANDS CIRCLE,23800.172,47218.8422,1.443304601667167,103.79557899104884,375.0,HDB,hdb
W76,WOODLANDS,BLK 748A WOODLANDS CIRCLE,23747.0647,47397.2586,1.4449181264567525,103.79510174280979,480.0,HDB,hdb
W77,WOODLANDS,BLK 757A WOODLANDS AVENUE 4,23613.1605,47523.5906,1.4460606062352688,103.79389846144059,388.0,HDB,hdb
W78,WOODLANDS,BLK 759A WOODLANDS AVENUE 6,23849.9464,47582.4593,1.4465930294608353,103.79602620929869,442.0,HDB,hdb
W780,WOODLANDS,BLK 780 WOODLANDS CRESCENT,24414.7153,47764.032,1.4482351850031774,103.80110119714958,350.0,HDB,hdb
W782,WOODLANDS,BLK 782 WOODLANDS CRESCENT,24689.6411,47760.7102,1.4482051778503846,103.80357168153259,383.0,HDB,hdb
W783,WOODLANDS,BLK 783 WOODLANDS RISE,24750.7857,47717.9903,1.4478188418343658,103.80412113202188,390.0,HDB,hdb
W785,WOODLANDS,BLK 785 WOODLANDS RISE,24848.101,47634.821,1.447066700150355,103.80499561676923,487.0,HDB,hdb
W79,WOODLANDS,BLK 773A WOODLANDS DRIVE 60,24123.1011,47708.2983,1.4477311107371884,103.79848075891469,490.0,HDB,hdb
W799,WOODLANDS,BLK 799 WOODLANDS DRIVE 60,24281.4205,47567.8164,1.446460665222016,103.7999034357181,76.0,HDB,hdb
W80,WOODLANDS,BLK 775A WOODLANDS CRESCENT,24330.2647,47756.4455,1.448166564477661,103.80034232483085,322.0,HDB,hdb
W81,WOODLANDS,BLK 786A WOODLANDS DRIVE 60,24296.7171,47514.7036,1.4459803344577107,103.8000408978968,300.0,HDB,hdb
W82,WOODLANDS,BLK 787A WOODLANDS CRESCENT,24471.0095,47352.6032,1.4445143800769504,103.80160710865371,450.0,HDB,hdb
W83,WOODLANDS,BLK 608A WOODLANDS RING ROAD,23975.8384,46423.1877,1.4361090180988818,103.79715763971646,448.0,HDB,hdb
W84,WOODLANDS,BLK 614A WOODLANDS AVENUE 4,23837.6593,46282.3619,1.4348354207334109,103.79591598929478,499.0,HDB,hdb
W85,WOODLANDS,BLK 622A WOODLANDS DRIVE 52,24192.1416,46200.7694,1.434097578035523,103.79910136039943,515.0,HDB,hdb
W86,WOODLANDS,BLK 644A WOODLANDS RING ROAD,24420.08,46561.7115,1.437361837023011,103.80114955716317,465.0,HDB,hdb
W87,WOODLANDS,BLK 649A WOODLANDS RING ROAD,24317.8529,46691.9568,1.4385397149030212,103.80023093157065,401.0,HDB,hdb
W88,WOODLANDS,BLK 656A WOODLANDS RING ROAD,24149.2668,46546.1362,1.4372209438665462,103.7987160427398,443.0,HDB,hdb
W887,WOODLANDS,BLK 887 WOODLANDS DRIVE 50,23702.7059,46585.151,1.4375737147522836,103.79470325887394,286.0,HDB,hdb
W889,WOODLANDS,BLK 889 WOODLANDS DRIVE 50,23582.22,46633.6669,1.43801245617434,103.79362056980065,567.0,HDB,hdb
W89,WOODLANDS,BLK 661A WOODLANDS RING ROAD,24131.2685,46393.746,1.4358427798925446,103.7985543315889,524.0,HDB,hdb
W8M,WOODLANDS,BLK 2A MARSILING DRIVE,21660.0118,46873.6677,1.4401825671937183,103.77634762861848,214.0,HDB,hdb
W90,WOODLANDS,BLK 626A WOODLANDS DRIVE 52,24304.8642,46201.7037,1.4341060425225822,103.80011427959637,499.0,HDB,hdb
W91,WOODLANDS,BLK 630A WOODLANDS RING ROAD,24421.7399,46312.2663,1.4351059455726942,103.8011645045016,414.0,HDB,hdb
W92,WOODLANDS,BLK 633A WOODLANDS RING ROAD,24520.8714,46439.9443,1.4362606314134871,103.8020552796305,389.0,HDB,hdb
W93,WOODLANDS,BLK 639A WOODLANDS RING ROAD,24580.5607,46608.2682,1.4377828988764243,103.80259162468799,447.0,HDB,hdb
W94,WOODLANDS,BLK 678A WOODLANDS AVENUE 6,24441.8462,46881.242,1.4402515573518122,103.80134510711407,368.0,HDB,hdb
W95,WOODLANDS,BLK 788A WOODLANDS CRESCENT,24490.3124,47314.8499,1.4441729554156417,103.80178056899146,464.0,HDB,hdb
W96,WOODLANDS,BLK 667A WOODLANDS RING ROAD,24060.4226,46730.8096,1.4388910505284656,103.7979176666449,756.0,HDB,hdb
W98,WOODLANDS,BLK 681 WOODLANDS DRIVE 62,24682.0186,46808.9077,1.4395974217094105,103.80350329793218,1494.0,HDB,hdb
WCB,ROCHOR,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,30072.1484,31241.1484,1.298808293680487,103.85193775629844,143.0,HDB,hdb
WCC,WOODLANDS,900 SOUTH WOODLANDS DR,22802.4706,46289.7139,1.434901737416899,103.78661383499852,190.0,HDB,hdb
WDB1,NOVENA,BLK 104 WHAMPOA DRIVE,30217.526,33669.5658,1.3207700328410261,103.85324421211679,75.0,HDB,hdb
WGL,WOODLANDS,BLK 781 TO 783 WOODLANDS AVENUE 9/CRESCENT/RISE,24755.5543,47642.245,1.4471338294946021,103.80416399142067,390.0,HDB,hdb
Y0019,OUTRAM,YAN KIT ROAD - CANTONMENT ROAD OFF ST,28902.69050003972,28558.665499833227,1.274548916040047,103.8414295793987,23.0,URA,lta
Y1,YISHUN,BLK 101/102 YISHUN AVENUE 5,27412.0991,45841.0373,1.4308445425583944,103.82803573858456,134.0,HDB,hdb
Y10,YISHUN,BLK 753/774 YISHUN STREET 72/AVENUE 3,27995.96,45066.8145,1.4238427576500399,103.8332822753992,1145.0,HDB,hdb
Y11,YISHUN,BLK 717/730 YISHUN STREET 71,27625.6289,45280.5234,1.4257754612180193,103.82995451109494,678.0,HDB,hdb
Y12,YISHUN,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",27905.7385,46499.201,1.4367967427386854,103.83247154839604,619.0,HDB,hdb
Y13,YISHUN,"BLK 201/202, 207/212 YISHUN STREET 21",28505.9395,45881.9889,1.4312148956597843,103.83786491910425,262.0,HDB,hdb
Y14,YISHUN,"BLK 203/206, 213/222 YISHUN STREET 21",28260.7012,46043.2891,1.432673639602316,103.83566122456322,629.0,HDB,hdb
Y15,YISHUN,BLK 227/235 YISHUN STREET 21,28389.0234,46261.6211,1.4346481536830256,103.83681432353167,308.0,HDB,hdb
Y16,YISHUN,BLK 238/242 YISHUN RING ROAD,28681.0314,46086.2424,1.43306208670149,103.83943828884127,173.0,HDB,hdb
Y17,YISHUN,BLK 243/257 YISHUN RING ROAD/AVENUE 9,28872.75,46307.543,1.435063443902252,103.84116106834873,459.0,HDB,hdb
Y18,YISHUN,BLK 258/264 YISHUN STREET 22,28689.2205,46383.1673,1.4357473677559216,103.83951188284229,247.0,HDB,hdb
Y19,YISHUN,BLK 265/289 YISHUN STREET 22/AVENUE 6,28538.5011,46605.7561,1.4377603834864414,103.83815752931177,1178.0,HDB,hdb
Y2,YISHUN,BLK 103/111 YISHUN RING ROAD,27414.6758,45987.2187,1.432166554284218,103.82805888962481,399.0,HDB,hdb
Y20,YISHUN,BLK 293/294 YISHUN STREET 22,28504.9276,46440.0785,1.4362620559300798,103.83785583613854,60.0,HDB,hdb
Y21,YISHUN,BLK 290/292 YISHUN STREET 22,28426.9545,46510.8406,1.4369020040104232,103.83715517427227,77.0,HDB,hdb
Y21M,YISHUN,BLK 296A YISHUN STREET 20,28170.8701,46340.318,1.435359862099705,103.83485400918325,367.0,HDB,hdb
Y23,YISHUN,BLK 775-794 YISHUN RING RD/AVENUE 2,27848.8519,44815.6702,1.4215714989067445,103.83196037677168,823.0,HDB,hdb
Y24,YISHUN,BLK 795-799 YISHUN RING ROAD,27991.5046,44547.518,1.4191464276288497,103.83324223976517,181.0,HDB,hdb
Y25,YISHUN,BLK 800-812 YISHUN RING ROAD,27742.9217,44276.3479,1.416694061920282,103.83100850345677,608.0,HDB,hdb
Y25M,YISHUN,813 YISHUN RING ROAD,27925.9358,44389.0052,1.4177128949701714,103.8326530461173,114.0,HDB,hdb
Y26,YISHUN,BLK 816/820 YISHUN STREET 81,28057.7461,43852.7148,1.4128628780398012,103.83383747728278,304.0,HDB,hdb
Y27,YISHUN,BLK 821/830 YISHUN STREET 81,28033.9316,44001.6406,1.4142097093252877,103.83362348353343,286.0,HDB,hdb
Y28,YISHUN,BLK 832/841 YISHUN STREET 81,28043.8717,44130.9725,1.4153793403801032,103.83371280418602,297.0,HDB,hdb
Y28M,YISHUN,BLK 840A YISHUN STREET 81,28117.1717,44138.2643,1.415445284587028,103.8343714689353,375.0,HDB,hdb
Y29,YISHUN,BLK 846 YISHUN RING ROAD,28135.416,44332.6484,1.4172032241911128,103.83453541086548,26.0,HDB,hdb
Y3,YISHUN,BLK 112/120 YISHUN RING ROAD,27506.7793,46268.6172,1.434711422193891,103.8288865213409,403.0,HDB,hdb
Y30M,YISHUN,BLK 848A YISHUN STREET 81,28270.7412,44261.2589,1.416557602351461,103.83575142662993,249.0,HDB,hdb
Y31,YISHUN,BLK 850/855 YISHUN STREET 81/RING ROAD,28380.8499,44273.0647,1.4166643684962665,103.83674085042276,313.0,HDB,hdb
Y32,YISHUN,BLK 858/864 YISHUN AVENUE 4,28587.6719,44363.8594,1.4174854795035818,103.83859933016723,382.0,HDB,hdb
Y33,YISHUN,BLK 602-605 YISHUN STREET 61,28302.5588,44890.0599,1.422244251304704,103.8360373423916,101.0,HDB,hdb
Y34,YISHUN,BLK 606-631 YISHUN STREET 61/RING ROAD,28351.4432,44631.5283,1.4199061843091825,103.83647660968803,1189.0,HDB,hdb
Y34A,YISHUN,BLK 614-618 YISHUN STREET 61,28305.7045,44561.1014,1.4192692693735585,103.83606560585034,233.0,HDB,hdb
Y35,YISHUN,BLK 632/641 YISHUN STREET 61,28573.7168,44608.1172,1.4196944591717864,103.83847393612979,402.0,HDB,hdb
Y36,YISHUN,BLK 642/643 YISHUN STREET 61,28482.6126,44810.8534,1.4215279338478644,103.83765528696827,287.0,HDB,hdb
Y38,YISHUN,BLK 650/661 YISHUN AVENUE 4,28755.9082,44928.25,1.422589620352709,103.84011109694276,630.0,HDB,hdb
Y39,YISHUN,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",28802.1641,44647.4297,1.4200499817181682,103.84052674015588,205.0,HDB,hdb
Y3M,YISHUN,BLK 115A/115B/115C YISHUN RING ROAD,27349.1212,46139.6053,1.4335446820813351,103.8274698163474,206.0,HDB,hdb
Y4,YISHUN,BLK 121/143 YISHUN STREET 11/RING ROAD,27798.7178,46273.0601,1.4347516057895653,103.83150986637429,807.0,HDB,hdb
Y40,YISHUN,BLK 865/880 YISHUN STREET 81,28378.3276,44072.1863,1.4148476967331531,103.83671818270025,763.0,HDB,hdb
